order,wavelength,sensitivity
0,661.8811102539545,12.379253780469897
0,661.8916514351824,12.367358463237258
0,661.9021914861872,12.365122226924273
0,661.912730406969,12.320647234241648
0,661.9232681975275,12.34155579513039
0,661.9338048578629,12.26379733929029
0,661.9443403879751,12.240293259081314
0,661.9548747878642,12.349457848263322
0,661.9654080575301,12.279437072117782
0,661.9759401969729,12.231742829061771
0,661.9864712061926,12.239376843089218
0,661.997001085189,12.196990744136162
0,662.0075298339624,12.148255742132775
0,662.0180574525125,12.214828650356468
0,662.0285839408396,12.106222947646804
0,662.0391092989435,12.12906469990394
0,662.0496335268241,12.205608153349882
0,662.0601566244817,12.16365001730496
0,662.0706785919161,12.120352459944396
0,662.0811994291273,12.143898563058679
0,662.0917191361154,12.161019501081714
0,662.1022377128804,12.07699486755781
0,662.1127551594222,12.161811526234322
0,662.1232714757409,12.09026888128453
0,662.1337866618363,12.067808190213041
0,662.1443007177087,12.112253701089498
0,662.1548136433579,12.062460070058206
0,662.165325438784,12.035102364885645
0,662.1758361039869,12.045525594542505
0,662.1863456389666,12.075469315358497
0,662.1968540437232,12.035288088288121
0,662.2073613182565,11.977448476840502
0,662.2178674625668,12.002580961770864
0,662.2283724766539,11.954509307999558
0,662.2388763605179,11.943751029727823
0,662.2493791141587,12.002539311206725
0,662.2598807375764,12.06448633609465
0,662.2703812307709,11.930268888605742
0,662.2808805937423,12.008703815794115
0,662.2913788264906,12.025897281305681
0,662.3018759290156,11.966800866244915
0,662.3123719013175,11.9597792989787
0,662.3228667433963,12.031578433729344
0,662.3333604552519,11.931953502012634
0,662.3438530368843,11.918764670302792
0,662.3543444882936,11.934257721069182
0,662.3648348094798,11.90336569022891
0,662.3753240004428,11.937238941560457
0,662.3858120611826,11.941392474339422
0,662.3962989916993,11.88130495165949
0,662.4067847919928,11.832049688712125
0,662.4172694620632,11.853006803167679
0,662.4277530019104,11.913033850019938
0,662.4382354115345,11.856128678195086
0,662.4487166909355,11.800913343513269
0,662.4591968401132,11.852756565065079
0,662.4696758590678,11.902049963474624
0,662.4801537477994,11.850630808721665
0,662.4906305063076,11.798863614676314
0,662.5011061345928,11.868130062367689
0,662.5115806326548,11.808529566209467
0,662.5220540004937,11.829707847034895
0,662.5325262381094,11.77299506456249
0,662.5429973455019,11.801048010399205
0,662.5534673226714,11.734060212480944
0,662.5639361696176,11.652904358832693
0,662.5744038863407,11.728673825828778
0,662.5848704728406,11.743278605215044
0,662.5953359291175,11.728208194303047
0,662.6058002551711,11.701816000505252
0,662.6162634510016,11.7245669003479
0,662.626725516609,11.712105716742885
0,662.6371864519931,11.739427382459185
0,662.6476462571542,11.660493207750788
0,662.6581049320921,11.630942300411792
0,662.6685624768068,11.643502246511265
0,662.6790188912984,11.689273771592859
0,662.6894741755668,11.670984526976943
0,662.699928329612,11.663629414105738
0,662.7103813534342,11.61905938802903
0,662.7208332470332,11.671049700424861
0,662.731284010409,11.63314090680897
0,662.7417336435617,11.62869961541592
0,662.7521821464911,11.573842977782443
0,662.7626295191975,11.614748749544265
0,662.7730757616807,11.59427351461233
0,662.7835208739408,11.679843069787335
0,662.7939648559777,11.606674412887896
0,662.8044077077915,11.679252523784383
0,662.8148494293821,11.6104410765087
0,662.8252900207494,11.629447882292224
0,662.8357294818937,11.684018310099702
0,662.8461678128149,11.58876942279335
0,662.8566050135129,11.58029204459195
0,662.8670410839877,11.557620018792827
0,662.8774760242394,11.638001096289882
0,662.8879098342679,11.583244362684061
0,662.8983425140734,11.536571819812625
0,662.9087740636556,11.576394254292397
0,662.9192044830147,11.51802476256175
0,662.9296337721506,11.524496655377003
0,662.9400619310634,11.467151073337957
0,662.950488959753,11.536661705800448
0,662.9609148582194,11.61225656957983
0,662.9713396264627,11.588020687620887
0,662.981763264483,11.540056083507402
0,662.99218577228,11.55350777669934
0,663.0026071498538,11.55343216405055
0,663.0130273972045,11.517526011847067
0,663.023446514332,11.490892310618582
0,663.0338645012365,11.459732700098648
0,663.0442813579177,11.468049820273704
0,663.0546970843758,11.449844366282257
0,663.0651116806108,11.434175831053997
0,663.0755251466226,11.505564552319534
0,663.0859374824112,11.461612581214062
0,663.0963486879767,11.408448337356162
0,663.106758763319,11.418997620882587
0,663.1171677084383,11.494528943551138
0,663.1275755233343,11.364488595951618
0,663.1379822080071,11.446452458577674
0,663.1483877624569,11.413237443596831
0,663.1587921866834,11.442584029601253
0,663.1691954806869,11.37748783518393
0,663.1795976444671,11.442315681395456
0,663.1899986780243,11.352784911135464
0,663.2003985813582,11.38955900451872
0,663.210797354469,11.42075766271938
0,663.2211949973567,11.403531356025495
0,663.2315915100212,11.394513083589265
0,663.2419868924626,11.441302851968384
0,663.2523811446807,11.407303871884848
0,663.2627742666758,11.352424416835792
0,663.2731662584478,11.361235598035943
0,663.2835571199964,11.423758294142635
0,663.2939468513221,11.317362473132839
0,663.3043354524245,11.391025604547789
0,663.3147229233037,11.376426638517255
0,663.3251092639599,11.379381538849685
0,663.3354944743929,11.403569953643622
0,663.3458785546028,11.338173016694688
0,663.3562615045895,11.363409188031726
0,663.3666433243529,11.290419075649796
0,663.3770240138933,11.285483678263672
0,663.3874035732106,11.355417281522884
0,663.3977820023047,11.391943170928535
0,663.4081593011756,11.40972325387139
0,663.4185354698234,11.399508391754678
0,663.428910508248,11.408264045177955
0,663.4392844164495,11.380524920716422
0,663.4496571944278,11.375467771540901
0,663.460028842183,11.40192921283835
0,663.4703993597149,11.316685712005269
0,663.4807687470237,11.371171561184376
0,663.4911370041095,11.369631440098292
0,663.5015041309721,11.320361149099858
0,663.5118701276115,11.351686944781639
0,663.5222349940277,11.337358374218221
0,663.5325987302208,11.350041563164403
0,663.5429613361907,11.329070404106261
0,663.5533228119375,11.319085061555636
0,663.5636831574611,11.314044400378561
0,663.5740423727616,11.273560278186036
0,663.5844004578389,11.263234144787852
0,663.5947574126932,11.26328692208204
0,663.6051132373242,11.31699987951395
0,663.615467931732,11.365107413874725
0,663.6258214959167,11.386270011593398
0,663.6361739298784,11.318246321241775
0,663.6465252336168,11.304450202060302
0,663.656875407132,11.32356616000824
0,663.6672244504241,11.264135211601923
0,663.6775723634931,11.28536474735263
0,663.6879191463389,11.250884845057563
0,663.6982647989615,11.296610049380327
0,663.7086093213611,11.229346029927287
0,663.7189527135374,11.26511690973186
0,663.7292949754907,11.302927860953131
0,663.7396361072207,11.340585723607486
0,663.7499761087277,11.27906126661859
0,663.7603149800113,11.305056890967444
0,663.7706527210719,11.2812115241953
0,663.7809893319094,11.25746771403271
0,663.7913248125236,11.305613352347201
0,663.8016591629148,11.305099944837952
0,663.8119923830828,11.222198961519547
0,663.8223244730276,11.263793866845129
0,663.8326554327493,11.24435182975709
0,663.8429852622478,11.277598443981422
0,663.8533139615232,11.26326809494205
0,663.8636415305755,11.286170432828875
0,663.8739679694045,11.240652401017957
0,663.8842932780104,11.227769104442338
0,663.8946174563932,11.241433044845882
0,663.9049405045528,11.221873213430069
0,663.9152624224893,11.193604321016773
0,663.9255832102026,11.231753657692638
0,663.9359028676927,11.230572217868358
0,663.9462213949597,11.205150515571344
0,663.9565387920036,11.23270365280795
0,663.9668550588243,11.30671450774813
0,663.9771701954219,11.32088928766506
0,663.9874842017962,11.213755998507093
0,663.9977970779474,11.192322081403578
0,664.0081088238755,11.245823013815295
0,664.0184194395805,11.217518990608234
0,664.0287289250623,11.260055790081344
0,664.0390372803209,11.145654551369212
0,664.0493445053564,11.243315839599623
0,664.0596506001688,11.22069949476617
0,664.069955564758,11.23199287117402
0,664.080259399124,11.181571356061914
0,664.0905621032668,11.207573778145662
0,664.1008636771866,11.204379408196935
0,664.1111641208831,11.264256180102427
0,664.1214634343565,11.177050589195161
0,664.1317616176068,11.234126020947356
0,664.1420586706339,11.222534804123534
0,664.1523545934378,11.269976891593796
0,664.1626493860186,11.330387081676868
0,664.1729430483763,11.392794777481484
0,664.1832355805108,11.310131854711827
0,664.1935269824222,11.315665341967987
0,664.2038172541104,11.310390761667469
0,664.2141063955754,11.281090778980536
0,664.2243944068173,11.318959157580872
0,664.2346812878361,11.31723177064025
0,664.2449670386317,11.264782222390568
